source_id,target_id,edge_type,data_source,confidence_score,evidence_count
Protein:P01308,GO:GO:0010629,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0010750,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0010976,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0030133,protein_located_in_component,GOA,,0.0
Protein:P01308,GO:GO:0030307,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0030335,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0031904,protein_located_in_component,GOA,,0.0
Protein:P01308,GO:GO:0032880,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0033116,protein_located_in_component,GOA,,0.0
Protein:P01308,GO:GO:0034774,protein_located_in_component,GOA,,0.0
Protein:P01308,GO:GO:0038060,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0042060,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0042177,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0042311,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0042593,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0042802,protein_has_molecular_function,GOA,,0.0
Protein:P01308,GO:GO:0043123,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0043410,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0045597,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0045721,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0045725,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0045818,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0045821,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0045840,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0045922,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0046326,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0046628,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0046631,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0046889,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0048018,protein_has_molecular_function,GOA,,0.0
Protein:P01308,GO:GO:0048167,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0050708,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0050709,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0050714,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0050890,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0050995,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0051000,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0051897,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0055089,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0060266,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0060267,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0090277,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:0090336,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:1900182,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:1900273,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:1901701,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:1902176,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:1902952,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:1903076,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:1903427,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:1990535,protein_has_biological_process,GOA,,0.0
Protein:P01308,GO:GO:2000252,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0001540,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0002092,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0003007,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0004672,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0004713,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0004714,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0005009,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0005159,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0005198,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0005515,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0005524,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0005525,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0005635,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0005764,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0005770,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0005886,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0005899,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0005901,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0005979,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0006355,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0006898,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0007169,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0007186,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0007612,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0007613,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0008284,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0008286,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0008584,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0009897,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0010008,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0010468,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0010906,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0016020,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0019904,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0030295,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0030325,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0030335,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0030424,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0030425,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0031981,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0031994,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0031995,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0032590,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0032809,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0032869,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0038024,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0042593,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0042802,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0043025,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0043123,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0043235,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0043243,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0043410,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0043548,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0043559,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0043560,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0044297,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0044877,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0045429,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0045725,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0045821,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0045840,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0045893,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0045995,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0046326,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0046718,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0046777,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0048513,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0048639,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0048731,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0051130,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0051239,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0051425,protein_has_molecular_function,GOA,,0.0
Protein:P06213,GO:GO:0051446,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0051897,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0060267,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0070062,protein_located_in_component,GOA,,0.0
Protein:P06213,GO:GO:0097062,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0097242,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:0150104,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:1990535,protein_has_biological_process,GOA,,0.0
Protein:P06213,GO:GO:2000194,protein_has_biological_process,GOA,,0.0
Protein:P11168,GO:GO:0005353,protein_has_molecular_function,GOA,,0.0
Protein:P11168,GO:GO:0005354,protein_has_molecular_function,GOA,,0.0
Protein:P11168,GO:GO:0005737,protein_located_in_component,GOA,,0.0
Protein:P11168,GO:GO:0005886,protein_located_in_component,GOA,,0.0
Protein:P11168,GO:GO:0005903,protein_located_in_component,GOA,,0.0
Protein:P11168,GO:GO:0005911,protein_located_in_component,GOA,,0.0
Protein:P11168,GO:GO:0005975,protein_has_biological_process,GOA,,0.0
Protein:P11168,GO:GO:0015149,protein_has_molecular_function,GOA,,0.0
Protein:P11168,GO:GO:0015755,protein_has_biological_process,GOA,,0.0
Protein:P11168,GO:GO:0015757,protein_has_biological_process,GOA,,0.0
Protein:P11168,GO:GO:0016020,protein_located_in_component,GOA,,0.0
Protein:P11168,GO:GO:0016324,protein_located_in_component,GOA,,0.0
Protein:P11168,GO:GO:0022857,protein_has_molecular_function,GOA,,0.0
Protein:P11168,GO:GO:0033300,protein_has_molecular_function,GOA,,0.0
Protein:P11168,GO:GO:0035774,protein_has_biological_process,GOA,,0.0
Protein:P11168,GO:GO:0055056,protein_has_molecular_function,GOA,,0.0
Protein:P11168,GO:GO:0055085,protein_has_biological_process,GOA,,0.0
Protein:P11168,GO:GO:0070837,protein_has_biological_process,GOA,,0.0
Protein:P11168,GO:GO:0098708,protein_has_biological_process,GOA,,0.0
Protein:P11168,GO:GO:1904659,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0000122,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0000785,protein_located_in_component,GOA,,0.0
Protein:P20823,GO:GO:0000976,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0000978,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0000981,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0001221,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0001223,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0001228,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0001750,protein_located_in_component,GOA,,0.0
Protein:P20823,GO:GO:0001889,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0003677,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0003682,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0003690,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0003700,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0005515,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0005634,protein_located_in_component,GOA,,0.0
Protein:P20823,GO:GO:0005667,protein_located_in_component,GOA,,0.0
Protein:P20823,GO:GO:0005737,protein_located_in_component,GOA,,0.0
Protein:P20823,GO:GO:0006357,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0006366,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0010628,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0010918,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0030073,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0030262,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0031016,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0032024,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0032991,protein_located_in_component,GOA,,0.0
Protein:P20823,GO:GO:0035565,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0035623,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0042593,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0042802,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0042803,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0043066,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0043565,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0045120,protein_located_in_component,GOA,,0.0
Protein:P20823,GO:GO:0045893,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0045944,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0046982,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0046983,protein_has_molecular_function,GOA,,0.0
Protein:P20823,GO:GO:0051897,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0060261,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0071233,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0071333,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0072752,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:0098708,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:1902031,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:1903799,protein_has_biological_process,GOA,,0.0
Protein:P20823,GO:GO:2001171,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0000209,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0001678,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0001784,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0005068,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0005158,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0005159,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0005168,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0005515,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0005634,protein_located_in_component,GOA,,0.0
Protein:P27986,GO:GO:0005737,protein_located_in_component,GOA,,0.0
Protein:P27986,GO:GO:0005801,protein_located_in_component,GOA,,0.0
Protein:P27986,GO:GO:0005829,protein_located_in_component,GOA,,0.0
Protein:P27986,GO:GO:0005886,protein_located_in_component,GOA,,0.0
Protein:P27986,GO:GO:0005911,protein_located_in_component,GOA,,0.0
Protein:P27986,GO:GO:0005942,protein_located_in_component,GOA,,0.0
Protein:P27986,GO:GO:0005943,protein_located_in_component,GOA,,0.0
Protein:P27986,GO:GO:0006955,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0007165,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0008286,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0010592,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0016020,protein_located_in_component,GOA,,0.0
Protein:P27986,GO:GO:0019207,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0019209,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0019221,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0019903,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0030183,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0030217,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0032869,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0033120,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0034143,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0034446,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0034976,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0035014,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0035655,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0036312,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0042267,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0042307,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0043066,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0043125,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0043491,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0043548,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0043559,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0043560,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0045944,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0046326,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0046854,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0046935,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0046982,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0048009,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0048471,protein_located_in_component,GOA,,0.0
Protein:P27986,GO:GO:0048661,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0050821,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0051491,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0051497,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0052742,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0060396,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0061470,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0120183,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:0140767,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:0141038,protein_has_molecular_function,GOA,,0.0
Protein:P27986,GO:GO:1900103,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:1903078,protein_has_biological_process,GOA,,0.0
Protein:P27986,GO:GO:1990578,protein_located_in_component,GOA,,0.0
Protein:P35557,GO:GO:0001678,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0004340,protein_has_molecular_function,GOA,,0.0
Protein:P35557,GO:GO:0004396,protein_has_molecular_function,GOA,,0.0
Protein:P35557,GO:GO:0005515,protein_has_molecular_function,GOA,,0.0
Protein:P35557,GO:GO:0005524,protein_has_molecular_function,GOA,,0.0
Protein:P35557,GO:GO:0005536,protein_has_molecular_function,GOA,,0.0
Protein:P35557,GO:GO:0005634,protein_located_in_component,GOA,,0.0
Protein:P35557,GO:GO:0005654,protein_located_in_component,GOA,,0.0
Protein:P35557,GO:GO:0005737,protein_located_in_component,GOA,,0.0
Protein:P35557,GO:GO:0005739,protein_located_in_component,GOA,,0.0
Protein:P35557,GO:GO:0005829,protein_located_in_component,GOA,,0.0
Protein:P35557,GO:GO:0005975,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0006006,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0006007,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0006096,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0006110,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0006163,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0008865,protein_has_molecular_function,GOA,,0.0
Protein:P35557,GO:GO:0009749,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0019158,protein_has_molecular_function,GOA,,0.0
Protein:P35557,GO:GO:0019318,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0032024,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0032869,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0042593,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0044320,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0045721,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0045725,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0046496,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0050796,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0051156,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0061621,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0070509,protein_has_biological_process,GOA,,0.0
Protein:P35557,GO:GO:0141089,protein_has_molecular_function,GOA,,0.0
Protein:P35568,GO:GO:0001784,protein_has_molecular_function,GOA,,0.0
Protein:P35568,GO:GO:0005068,protein_has_molecular_function,GOA,,0.0
Protein:P35568,GO:GO:0005080,protein_has_molecular_function,GOA,,0.0
Protein:P35568,GO:GO:0005102,protein_has_molecular_function,GOA,,0.0
Protein:P35568,GO:GO:0005158,protein_has_molecular_function,GOA,,0.0
Protein:P35568,GO:GO:0005159,protein_has_molecular_function,GOA,,0.0
Protein:P35568,GO:GO:0005515,protein_has_molecular_function,GOA,,0.0
Protein:P35568,GO:GO:0005634,protein_located_in_component,GOA,,0.0
Protein:P35568,GO:GO:0005737,protein_located_in_component,GOA,,0.0
Protein:P35568,GO:GO:0005829,protein_located_in_component,GOA,,0.0
Protein:P35568,GO:GO:0005886,protein_located_in_component,GOA,,0.0
Protein:P35568,GO:GO:0005899,protein_located_in_component,GOA,,0.0
Protein:P35568,GO:GO:0005901,protein_located_in_component,GOA,,0.0
Protein:P35568,GO:GO:0007165,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0008284,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0008286,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0009967,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0010907,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0019221,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0030159,protein_has_molecular_function,GOA,,0.0
Protein:P35568,GO:GO:0032000,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0032868,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0032869,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0035591,protein_has_molecular_function,GOA,,0.0
Protein:P35568,GO:GO:0042169,protein_has_molecular_function,GOA,,0.0
Protein:P35568,GO:GO:0042593,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0043231,protein_located_in_component,GOA,,0.0
Protein:P35568,GO:GO:0043491,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0043548,protein_has_molecular_function,GOA,,0.0
Protein:P35568,GO:GO:0045725,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0046326,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0046627,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0046628,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0046676,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0048009,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0051897,protein_has_biological_process,GOA,,0.0
Protein:P35568,GO:GO:0071398,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0000122,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0000785,protein_located_in_component,GOA,,0.0
Protein:P37231,GO:GO:0000976,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0000978,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0000981,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0001221,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0001227,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0001228,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0001890,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0003676,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0003677,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0003682,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0003690,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0003700,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0004879,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0004955,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0005515,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0005634,protein_located_in_component,GOA,,0.0
Protein:P37231,GO:GO:0005654,protein_located_in_component,GOA,,0.0
Protein:P37231,GO:GO:0005737,protein_located_in_component,GOA,,0.0
Protein:P37231,GO:GO:0005829,protein_located_in_component,GOA,,0.0
Protein:P37231,GO:GO:0006355,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0006357,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0006631,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0007186,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0007584,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0008217,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0008270,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0009755,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0010628,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0010629,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0010745,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0010875,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0010887,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0010888,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0015909,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0016525,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0019899,protein_has_molecular_function,GOA,,0.0
Protein:P37231,GO:GO:0030154,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0030224,protein_has_biological_process,GOA,,0.0
Protein:P37231,GO:GO:0030509,protein_has_biological_process,GOA,,0.0
